sector,subsector,tipo,tipo_id,definicion,magnitudes,keywords_fuertes,keywords_debiles
TURISMO Y COMERCIO,TURISMO,FERIAS COSTUMBRISTAS,TURISMO_Y_COMERCIO.TURISMO.FERIAS_COSTUMBRISTAS,"Instalación de propiedad municipal, con construcciones ligeras pero permanentes (radieres, toldos, estructuras techadas, etc.), de uso continuo o por temporada, dedicados principalmente a la venta de productos típicos de la zona y servicios diversos, y que tienen un objetivo principalmente turístico, por lo que el público objetivo principal corresponde a visitantes (turistas y excursionistas). Debe ser parte de una Unidad de Desarrollo de Atractivos. De lo contrario se clasifica en el Subsector Comercio o en el de Servicios Municipales, según sea su naturaleza.",METROS CUADRADOS | NUMERO DE LOCALES,"ferias, costumbristas, principalmente, objetivo, ligeras","permanentes, techadas, continuo, temporada, tipicos, segun, naturaleza, pero"
TURISMO Y COMERCIO,TURISMO,MIRADORES TURISTICOS,TURISMO_Y_COMERCIO.TURISMO.MIRADORES_TURISTICOS,"Instalación que permite contemplar un paisaje o un acontecimiento y que tienen un objetivo eminentemente turístico, por lo que el público objetivo principal corresponde a visitantes (turistas y excursionistas)",METROS CUADRADOS | NUMERO DE ESTACIONAMIENTOS,"turisticos, miradores, objetivo, acontecimiento, permite","contemplar, paisaje, eminentemente, tienen, principal, turistas, excursionistas, visitantes"
TURISMO Y COMERCIO,TURISMO,CENTRO DE INFORMACION TURISTICA,TURISMO_Y_COMERCIO.TURISMO.CENTRO_DE_INFORMACION_TURISTICA,Instalación que tiene por objetivo principal la entrega de información turística local a los visitantes (turistas y excursionistas).,METROS CUADRADOS,"turistica, informacion, centro, tiene, entrega","principal, turistas, excursionistas, objetivo, visitantes, instalacion"
TURISMO Y COMERCIO,TURISMO,CENTRO DE VISITANTES,TURISMO_Y_COMERCIO.TURISMO.CENTRO_DE_VISITANTES,"Instalación multifuncional que tiene por objetivo principal la recepción de visitantes (turistas y excursionistas) para entrega de información específica respecto de un atractivo o destino turístico, la prestación de servicios complementarios y/o la complementación de la experiencia del visitante.",METROS CUADRADOS,"visitantes, centro, especifica, respecto, destino","complementacion, experiencia, visitante, tiene, prestacion, complementarios, multifuncional, entrega"
TURISMO Y COMERCIO,TURISMO,SEÑALÉTICA Y PORTALES DE ACCESO,TURISMO_Y_COMERCIO.TURISMO.SENALETICA_Y_PORTALES_DE_ACCESO,"Señalética: Conjunto de señales de tipos diversos que soportan información turística o de un atractivo en particiular. Portal de acceso: Elemento que construye un umbral, marcando un punto de acceso o de bienvenida a un lugar o a un atractivo turístico.",UNIDADES,"senaletica, portales, acceso, atractivo, senales","soportan, particiular, portal, elemento, umbral, marcando, bienvenida, diversos"
TURISMO Y COMERCIO,TURISMO,SENDEROS TURÍSTICOS,TURISMO_Y_COMERCIO.TURISMO.SENDEROS_TURISTICOS,"Senderos peatonales o mixtos (ingreso de vehículos de emerencia) cuyo objetivo es acceder a un atractivo turístico o recorrer y contemplar el paisaje que lo circunda. Puede incluir zonas de descanso, señalética, miradores, obras de protección y seguridad, etc.",METROS LINEALES,"senderos, turisticos, mixtos, emerencia, acceder","recorrer, circunda, contemplar, incluir, descanso, peatonales, ingreso, atractivo"
TURISMO Y COMERCIO,TURISMO,INSTALACIONES TURISTICAS EN AREAS SILVESTRES PROTEGIDAS,TURISMO_Y_COMERCIO.TURISMO.INSTALACIONES_TURISTICAS_EN_AREAS_SILVESTRES_PROTEGIDAS,"Considera un conjunto de instalaciones turisticas (construcciones, estructuras o superficies) destinadas a la puesta en valor de las áreas de uso público de las Áreas Silvestres Protegidas del Estado. Por ejemplo: zonas de acampar y de meriendas, red de senderos, miradores, estacionamientos y centro de visitantes, entre otros.",METROS CUADRADOS | NUMERO DE LOCALES | NUMERO DE ESTACIONAMIENTOS | UNIDADES | METROS LINEALES,"silvestres, protegidas, turisticas, areas, instalaciones","superficies, acampar, meriendas, valor, senderos, estacionamientos, construcciones, puesta"
TURISMO Y COMERCIO,TURISMO,OTROS TURISMO,TURISMO_Y_COMERCIO.TURISMO.OTROS_TURISMO,Otras iniciativas del Subsector Turismo no clasificables en los tipos anteriores.,METROS CUADRADOS | NUMERO DE LOCALES | NUMERO DE ESTACIONAMIENTOS | UNIDADES | METROS LINEALES,turismo,
TURISMO Y COMERCIO,INTERSUBSECTORIAL COMERCIO Y TURISMO,INTERSUBSECTORIAL COMERCIO Y TURISMO,TURISMO_Y_COMERCIO.INTERSUBSECTORIAL_COMERCIO_Y_TURISMO.INTERSUBSECTORIAL_COMERCIO_Y_TURISMO,Iniciativas que consideran acciones que agrupan proyectos relacionados con más de un subsector.,METROS CUADRADOS | M2/FUNCIONARIO | METROS LINEALES | UNIDADES | NUMERO DE ESTACIONAMIENTOS | NUMERO DE LOCALES,"turismo, comercio, intersubsectorial, consideran, acciones","agrupan, relacionados"
RECURSOS NATURALES Y MEDIO AMBIENTE,INTERSUBSECTORIAL SILVOAGROPECUARIO,INTERSUBSECTORIAL RECURSOS NATURALES Y MEDIO AMBIENTE,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.INTERSUBSECTORIAL_SILVOAGROPECUARIO.INTERSUBSECTORIAL_RECURSOS_NATURALES_Y_MEDIO_AMBIENTE,Iniciativas que consideran acciones que agrupan proyectos relacionados con más de un subsector.,METROS CUBICOS | METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),"naturales, ambiente, medio, recursos, intersubsectorial","consideran, acciones, agrupan, relacionados"
RECURSOS NATURALES Y MEDIO AMBIENTE,SILVICULTURA,BASE BRIGADA FORESTAL,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.SILVICULTURA.BASE_BRIGADA_FORESTAL,Considera inicitiativas de infraestructura y/o equipamiento para albergar brigadas contra incendios forestales.,METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),"base, brigada, forestal, brigadas, albergar","contra, incendios, forestales"
RECURSOS NATURALES Y MEDIO AMBIENTE,SILVICULTURA,SISTEMA MONITOREO REMOTO,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.SILVICULTURA.SISTEMA_MONITOREO_REMOTO,Considera iniciativas para la instalación de sistemas de monitoreo remoto contra incendios forestales.,METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),"remoto, monitoreo, sistema, contra, incendios","forestales, sistemas, instalacion"
RECURSOS NATURALES Y MEDIO AMBIENTE,SILVICULTURA,OTROS SILVICULTURA,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.SILVICULTURA.OTROS_SILVICULTURA,Otras iniciativas del Subsector Silvicultura no clasificables en los tipos anteriores.,METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),silvicultura,
RECURSOS NATURALES Y MEDIO AMBIENTE,AGRICULTURA,PLANTA DE SILOS,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.AGRICULTURA.PLANTA_DE_SILOS,"Considera iniciativas de infraestructura para el almacenamiento, procesamiento y distribución de granos.",METROS CUBICOS | METROS CUADRADOS,"silos, planta, granos, procesamiento, almacenamiento",distribucion
RECURSOS NATURALES Y MEDIO AMBIENTE,AGRICULTURA,CENTRO DE INSPECCION SAG,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.AGRICULTURA.CENTRO_DE_INSPECCION_SAG,Considera iniciativas de infraestructura para la inspección de productos agrícolas de importación y exportación.,METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),"inspeccion, sag, centro, importacion, exportacion","agricolas, productos"
RECURSOS NATURALES Y MEDIO AMBIENTE,AGRICULTURA,LABORATORIOS SAG,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.AGRICULTURA.LABORATORIOS_SAG,"Considera iniciativas de infraestructura y/o equipamiento para realizar diagnósticos y análisis necesarios para evaluar y certificar el status sanitario y la calidad de los productos vegetales. Contempla laboratorio agrícola, de semilla y de biotecnología.",METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),"laboratorios, sag, analisis, necesarios, evaluar","certificar, status, vegetales, semilla, biotecnologia, diagnosticos, contempla, agricola"
RECURSOS NATURALES Y MEDIO AMBIENTE,AGRICULTURA,ESTACIONES CUARENTENARIAS SAG,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.AGRICULTURA.ESTACIONES_CUARENTENARIAS_SAG,"Considera iniciativas de infraestructura y/o equipamiento para detectar y diagnosticar plagas agrícolas reglamentadas, a fin de impedir su ingreso al territorio nacional.",METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),"cuarentenarias, estaciones, sag, plagas, reglamentadas","detectar, diagnosticar, agricolas, fin, impedir, ingreso, territorio"
RECURSOS NATURALES Y MEDIO AMBIENTE,AGRICULTURA,INVESTIGACIÓN Y FOMENTO AGRICOLA,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.AGRICULTURA.INVESTIGACION_Y_FOMENTO_AGRICOLA,"Considera iniciativas de infraestructura y/o equipamiento relacionadas a la investigación y fomento de cultivos, frutales y praderas.",METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),"fomento, agricola, investigacion, cultivos, frutales",praderas
RECURSOS NATURALES Y MEDIO AMBIENTE,AGRICULTURA,OTROS AGRICULTURA,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.AGRICULTURA.OTROS_AGRICULTURA,Otras iniciativas del Subsector Agricultura no clasificables en los tipos anteriores.,METROS CUBICOS | METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),agricultura,
RECURSOS NATURALES Y MEDIO AMBIENTE,PECUARIO,LABORATORIOS SAG,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.PECUARIO.LABORATORIOS_SAG,"Considera iniciativas de infraestructura y/o equipamiento para proteger el patrimonio zoosanitario a través de diagnósticos y cuarentenas. Contempla laboratorio de recepción de muestras, bacteriología, control de productos biológicos, patología y virología.",METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),"laboratorios, sag, zoosanitario, cuarentenas, muestras","bacteriologia, biologicos, patologia, virologia, diagnosticos, contempla, proteger, laboratorio"
RECURSOS NATURALES Y MEDIO AMBIENTE,PECUARIO,ESTACIONES CUARENTENARIAS SAG,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.PECUARIO.ESTACIONES_CUARENTENARIAS_SAG,"Considera iniciativas de infraestructura y/o equipamiento para detectar y diagnosticar enfermedades zoonoticas, a fin de impedir su ingreso al territorio nacional.",METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),"cuarentenarias, estaciones, sag, enfermedades, zoonoticas","detectar, diagnosticar, fin, impedir, ingreso, territorio"
RECURSOS NATURALES Y MEDIO AMBIENTE,PECUARIO,INVESTIGACION Y FOMENTO PECUARIO,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.PECUARIO.INVESTIGACION_Y_FOMENTO_PECUARIO,"Considera iniciativas de infraestructura y/o equipamiento relacionadas a la investigación y fomento de productos pecuarios (carne, leche, lana, cuero, huevos, miel, etc.)",METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),"fomento, pecuario, investigacion, pecuarios, carne","leche, lana, cuero, huevos, miel, productos"
RECURSOS NATURALES Y MEDIO AMBIENTE,PECUARIO,OTROS PECUARIO,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.PECUARIO.OTROS_PECUARIO,Otras iniciativas del Subsector Pecuario no clasificables en los tipos anteriores destinadas a actividades económicas que consisten en el manejo de animales domesticables con fines de producción para su aprovechamiento como alimento o insumo en ciertas unidades industriales,METROS CUADRADOS | UNIDAD (Para la compra de equipos o equipamiento),"pecuario, consisten, manejo, animales, domesticables","alimento, insumo, industriales, economicas, aprovechamiento, ciertas, fines, produccion"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,CONTENEDORES,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.CONTENEDORES,Los contenedores corresponden a equipamiento para contener los residuos sólidos domiciliarios y asimilables. Estos pueden variar en su tamaño y diseño.,LITROS | UNIDAD,"contenedores, contener, variar, tamano, diseno","asimilables, solidos, domiciliarios, pueden, estos, residuos"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,SACAS,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.SACAS,Saco contenedor que permite la acumulación de residuos. Principalmente empleados para la separación de residuos reciclables. Estos pueden variar en su tamaño y diseño.,LITROS | UNIDAD,"sacas, residuos, saco, contenedor, empleados","separacion, reciclables, permite, acumulacion, variar, tamano, diseno, pueden"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,PUNTOS VERDES,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.PUNTOS_VERDES,"Instalación de recepción de Residuos, que utiliza un espacio reducido en un lugar con acceso público, por ejemplo; Plazas, supermercados, Iglesias, condominios, Oficinas, para la entrega de Residuos por la población.",LITROS | UNIDAD,"puntos, verdes, residuos, reducido, supermercados","condominios, espacio, lugar, iglesias, utiliza, plazas, entrega, poblacion"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,PUNTOS LIMPIOS,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.PUNTOS_LIMPIOS,"Instalación de recepción y almacenamiento de Residuos, que cuente con contenedores, donde se reciben y acumulan selectivamente Residuos entregados por la población, para su posterior valorización, en un punto limpio se efectúa compactación y enfardado de fracciones de Residuos. Estos pueden ser fijos o móviles.",TONELADAS RECIBIDAS AL AÑO | METROS CUBICOS,"limpios, puntos, residuos, cuente, selectivamente","entregados, limpio, compactacion, enfardado, fracciones, fijos, moviles, acumulan"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,CENTROS DE ACOPIO,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.CENTROS_DE_ACOPIO,"Instalación de almacenamiento de residuos donde se reciben y acumulan residuos en forma selectiva, provenientes de puntos verdes y punto limpios o de recolección selectiva. Estas instalaciones pueden o no realizar un pre-tratamiento, para su posterior valorización o eliminación.",TONELADAS RECIBIDAS AL AÑO | METROS CUBICOS,"acopio, centros, selectiva, residuos, forma","provenientes, estas, pre, acumulan, limpios, reciben, puntos, punto"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,"PLANTA DE PRETRATAMIENTO DE RESIDUOS Y/O INSTALACIONES Y EQUIPOS DE REVISIÓN, SELECCIÓN Y LIMPIEZA",RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.PLANTA_DE_PRETRATAMIENTO_DE_RESIDUOS_YO_INSTALACIONES_Y_EQUIPOS_DE_REVISION_SELECCION_Y_LIMPIEZA,"Corresponde a las instalaciones y equipamiento orientado a la recepción, segregación y almacenaje de residuos, para su posterior derivación al proceso de valorización y eliminación final.",TONELADAS RECIBIDAS AL AÑO | METROS CUBICOS,"pretratamiento, revision, seleccion, limpieza, residuos","instalaciones, planta, equipos, almacenaje, derivacion, orientado, segregacion, proceso"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,VEHÍCULOS PARA LA RECOLECCIÓN DIFERENCIADA O MIXTA,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.VEHICULOS_PARA_LA_RECOLECCION_DIFERENCIADA_O_MIXTA,"Vehículo empleado para la recolección de residuos en origen (domicilio o comercio) hasta una planta de transferencia, valorización o eliminación final.",METROS CUBICOS | UNIDAD,"diferenciada, mixta, recoleccion, vehiculos, vehiculo","empleado, origen, domicilio, final, valorizacion, eliminacion, hasta, transferencia"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,PLANTA PARA LA REUTILIZACIÓN DE RESIDUOS,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.PLANTA_PARA_LA_REUTILIZACION_DE_RESIDUOS,"Instalación destinada a la reparación de muebles, aparatos eléctricos y electrónicos, ropa, entre otros.)",TONELADAS RECIBIDAS AL AÑO | METROS CUBICOS,"reutilizacion, planta, residuos, muebles, aparatos","electricos, electronicos, ropa, reparacion, instalacion"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,PLANTA DE RECICLAJE MUNICIPAL,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.PLANTA_DE_RECICLAJE_MUNICIPAL,"Corresponde a las instalaciones y equipamiento orientado a la recepción, segregación y reciclaje de residuos inorgánicos.",TONELADAS RECIBIDAS AL AÑO | METROS CUADRADOS,"reciclaje, municipal, planta, inorganicos, orientado","segregacion, recepcion, instalaciones, residuos"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,PLANTA DE COMPOSTAJE MUNICIPAL,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.PLANTA_DE_COMPOSTAJE_MUNICIPAL,"Establecimiento en el que se efectúa el proceso de compostaje a escala municipal. Esta instalación está destinada la recepción y acopio de residuos orgánicos para su posterior tratamiento a través de compostaje. Estos últimos, tendrán una capacidad hasta dos toneladas diarias.",TONELADAS RECIBIDAS AL AÑO | METROS CUADRADOS,"compostaje, municipal, planta, ultimos, tendran","toneladas, diarias, efectua, proceso, acopio, capacidad, organicos, escala"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,PLANTA DE COMPOSTAJE COMUNITARIA BARRIAL,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.PLANTA_DE_COMPOSTAJE_COMUNITARIA_BARRIAL,"Establecimiento en el que se efectúa el proceso de compostaje a escala barrial. Esta instalación está destinada la recepción y acopio de residuos orgánicos para su posterior tratamiento a través de compostaje. Estos últimos, tendrán una capacidad hasta dos toneladas diarias.",TONELADAS RECIBIDAS AL AÑO | METROS CUADRADOS,"compostaje, barrial, comunitaria, planta, ultimos","tendran, toneladas, diarias, efectua, proceso, acopio, capacidad, organicos"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,COMPOSTERAS/VERMI COMPOSTERAS DOMICILIARIAS,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.COMPOSTERASVERMI_COMPOSTERAS_DOMICILIARIAS,Instalación destinada al reciclaje de residuos orgánicos.,LITROS | UNIDAD,"composteras, vermi, domiciliarias, reciclaje, organicos","residuos, instalacion"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,PLANTA O EQUIPAMIENTO DE DIGESTIÓN ANAEROBICA DE RESIDUOS ORGANICOS,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.PLANTA_O_EQUIPAMIENTO_DE_DIGESTION_ANAEROBICA_DE_RESIDUOS_ORGANICOS,"Involucra todo tipo de instalación descrita en el Decreto 119 (2017), del Ministerio de Energía, relacionadas con una planta de biogás, instalación de producción y suministro de biogás, instalaciones de uso o consumo de biogás, biodigestor, entre otras.",TONELADAS RECIBIDAS AL AÑO | METROS CUADRADOS,"digestion, anaerobica, organicos, planta, residuos","biogas, instalacion, descrita, 119, 2017, biodigestor, involucra, decreto"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,PLANTA DE VALORIZACIÓN ENERGÉTICA,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.PLANTA_DE_VALORIZACION_ENERGETICA,Corresponde a aquellas instalaciones que emplean residuos para aprovechar su poder calorífico a través de tratamientos termoquímicos para generar energía y con sistemas avanzados de control de emisiones al aire.,TONELADAS RECIBIDAS AL AÑO | METROS CUADRADOS,"energetica, valorizacion, planta, aquellas, aprovechar","calorifico, tratamientos, termoquimicos, generar, avanzados, emisiones, emplean, control"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,ESTACIÓN DE TRANFERENCIA O TRASVASE,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.ESTACION_DE_TRANFERENCIA_O_TRASVASE,"Son instalaciones donde se reciben los residuos sólidos urbanos, desde los camiones recolectores a contenedores de mayor volumen, donde generalmente son compactados y luego trasladados hasta el sitio de disposición final mediante camiones, trailers o tren, reduciendo los costos de transporte y su impacto visual. La Estación de trasvase corresponde a una modalidad de estación de transferencia simplificada, donde se manejan menores cantidades de residuos y generalmente son descargados gravitacionalmente en contenedores de mayor volumen para luego ser trasladados al sitio de disposición final.",TONELADAS RECIBIDAS AL AÑO | METROS CUADRADOS,"estacion, trasvase, tranferencia, camiones, generalmente","luego, trasladados, volumen, contenedores, sitio, disposicion, final, mayor"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,VEHÍCULOS DE CARGA DE GRAN TONELAJE PARA RESIDUOS SÓLIDOS DOMICILIARIOS Y ASIMILABLES,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.VEHICULOS_DE_CARGA_DE_GRAN_TONELAJE_PARA_RESIDUOS_SOLIDOS_DOMICILIARIOS_Y_ASIMILABLES,Vehículos de carga de gran tonelaje para transportar residuos desde la planta de transferencia hasta el sitio de disposición final.,TONELADAS TRANSPORTADAS AL AÑO | UNIDAD,"gran, tonelaje, vehiculos, asimilables, carga","solidos, domiciliarios, residuos, transportar, sitio, disposicion, final, transferencia"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,RELLENOS SANITARIOS CON OPERACIÓN MECÁNICA Y MANUAL,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.RELLENOS_SANITARIOS_CON_OPERACION_MECANICA_Y_MANUAL,"Instalación de eliminación de residuos sólidos en la cual se disponen residuos sólidos domiciliarios y asimilables, diseñada, construida y operada para minimizar molestias y riesgos para la salud y la seguridad de la población y daños para el medio ambiente, en la cual las basuras son compactadas en capas al mínimo volumen practicable y son cubiertas diariamente.",TONELADAS DISPUESTAS AL AÑO (Capacidad total del relleno sanitario) | METROS CUADRADOS,"rellenos, operacion, mecanica, manual, sanitarios","cual, solidos, residuos, disenada, construida, operada, minimizar, molestias"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,PLANES DE CIERRE DE VERTEDEROS O BASURALES,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.PLANES_DE_CIERRE_DE_VERTEDEROS_O_BASURALES,Plan que involucra el cierre y rehabilitación del terreno que ha sido destinado a disposición o eliminación de residuos de manera no autorizada. Están consideradas dentro de este tipo de iniciativas instalaciones para la captura o incineración de gas.,METROS CUBICOS | METROS CUADRADOS,"cierre, planes, basurales, vertederos, plan","terreno, sido, autorizada, consideradas, dentro, captura, incineracion, involucra"
RECURSOS NATURALES Y MEDIO AMBIENTE,MEDIO AMBIENTE,NORMALIZACIÓN DE VERTEDEROS,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.MEDIO_AMBIENTE.NORMALIZACION_DE_VERTEDEROS,Modificación un vertedero o basural existente con la finalidad de adecuarlo a ciertas normas predeterminadas.,METROS CUBICOS | METROS CUADRADOS,"normalizacion, vertederos, modificacion, vertedero, basural","adecuarlo, normas, predeterminadas, existente, finalidad, ciertas"
RECURSOS NATURALES Y MEDIO AMBIENTE,ADMINISTRACION RECURSOS NATURALES Y MEDIO AMBIENTE,EDIFICACION PUBLICA,RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.ADMINISTRACION_RECURSOS_NATURALES_Y_MEDIO_AMBIENTE.EDIFICACION_PUBLICA,"Considera iniciativas de edificación pública y equipamiento destinadas al funcionamiento administrativo del sector (por ejemplo: oficinas INDAP, SAG, CONAF, INIA y Centros de Investigación Forestales, entre otros).",METROS CUADRADOS | NUMERO DE FUNCIONARIOS | UNIDAD (Para la compra de equipos o equipamiento),"indap, conaf, inia, forestales, investigacion","sag, centros"
PESCA,ADMINISTRACION PESCA,EDIFICACION PUBLICA,PESCA.ADMINISTRACION_PESCA.EDIFICACION_PUBLICA,Toda aquella inversión tendiente a mejorar la administración del sector. Considera iniciativas de inversión para la edificación pública y equipamiento destinada al funcionamiento administrativo del sector.,METROS CUADRADOS EDIFICADOS | NUMERO DE FUNCIONARIOS | UNIDAD (Para la compra de equipos o equipamiento),"tendiente, mejorar, aquella",
PESCA,RECURSOS HIDROBIOLOGICOS,RECURSOS HIDROBIOLOGICOS,PESCA.RECURSOS_HIDROBIOLOGICOS.RECURSOS_HIDROBIOLOGICOS,"Considera toda aquella iniciativa de inversión en proyectos relacionados con la investigación, protección, control y aprovechamiento de los recursos hidrobiológicos y de su medio.",METROS CUADRADOS SUPERFICIE ÁREA DE ESTUDIO,"hidrobiologicos, recursos, aprovechamiento, medio, investigacion","proteccion, control, aquella, relacionados"
PESCA,PESCA ARTESANAL,CALETA,PESCA.PESCA_ARTESANAL.CALETA,Corresponde a infraestructura productiva para el desarrollo de labores propias de la actividad pesquera artesanal y otras relacionadas directa o indirectamente con esta actividad. Incluye infraestructura portuaria e infraestructura de apoyo.,METROS CUADRADOS EDIFICADOS | METROS CUADRADOS SUPERFICIE PROYECTO | CAPACIDAD EN TONELADAS MENSUALES. (Para el caso de la infraestructura portuaria relacionada a la carga y descarga de productos) | METROS LINEALES (Se utiliza sólo para la construcción de muelles),"caleta, artesanal, productiva, labores, propias","pesquera, indirectamente, directa, incluye, portuaria, apoyo, desarrollo"
PESCA,PESCA ARTESANAL,INFRAESTRUCTURA PORTUARIA,PESCA.PESCA_ARTESANAL.INFRAESTRUCTURA_PORTUARIA,"Corresponde a aquella relacionada con las actividades marítimas de atraque, aprovisionamiento, descarga y varado de las embarcaciones. Ejemplos: muelles, de atraque, obras de defensa, rampas, gruas, varaderos.",METROS CUADRADOS SUPERFICIE PROYECTO | CAPACIDAD EN TONELADAS MENSUALES. (Para el caso de la infraestructura portuaria relacionada a la carga y descarga de productos) | METROS LINEALES (Se utiliza sólo para la construcción de muelles),"portuaria, atraque, aprovisionamiento, varado, gruas","varaderos, maritimas, muelles, rampas, defensa, embarcaciones, relacionada, descarga"
PESCA,PESCA ARTESANAL,INFRAESTRUCTURA APOYO,PESCA.PESCA_ARTESANAL.INFRAESTRUCTURA_APOYO,"Corresponde a obras complementarias y equipamientos. Tales como infraestructura, máquinas y equipos para la reparación y preparación de artes y equipos, descarga de productos del mar, boxes, explanadas para la preparación de artes, taller mecánico, áreas para la comercialización y manipulación, servicios higiénicos, camino de acceso vehicular, accesos peatonales, dotación de agua, iluminación, grúa, huinche, entre otros.",METROS CUADRADOS EDIFICADOS | METROS CUADRADOS SUPERFICIE PROYECTO,"apoyo, preparacion, artes, equipos, equipamientos","boxes, explanadas, taller, mecanico, manipulacion, higienicos, dotacion, grua"
PESCA,PESCA INDUSTRIAL,PUERTO,PESCA.PESCA_INDUSTRIAL.PUERTO,Corresponde a infraestructura productiva para el desarrollo de labores propias de la actividad pesquera industrial y otras relacionadas directa o indirectamente con esta actividad. Incluye infraestructura portuaria e infraestructura de apoyo u obras complementarias.,METROS CUADRADOS EDIFICADOS | METROS CUADRADOS SUPERFICIE PROYECTO | CAPACIDAD EN TONELADAS MENSUALES. (Para el caso de la infraestructura portuaria relacionada a la carga y descarga de productos) | METROS LINEALES (Se utiliza sólo para la construcción de muelles),"puerto, industrial, productiva, labores, propias","pesquera, indirectamente, directa, incluye, complementarias, portuaria, apoyo, desarrollo"
